year,month,day,dep_time,arr_time,carrier,tailnum,flight,origin,dest,carrier_delay,weather_delay,nas_delay,aircraft_delay
2014,1,21,1440,1700,EV,N15986,4159,LGA,CLE,0,9,29,0
2014,1,21,1004,1313,EV,N12921,4537,EWR,MEM,0,95,63,0
2014,1,21,1103,1323,EV,N146PQ,5454,EWR,DTW,0,3,20,0
2014,1,21,923,1216,DL,N344NW,181,LGA,DTW,0,18,44,0
2014,1,21,1004,1210,FL,N943AT,201,LGA,CAK,0,9,30,0
2014,1,21,1017,1354,EV,N13123,4364,EWR,MCI,66,1,66,65
2014,1,21,1708,2035,MQ,N838MQ,3361,JFK,RDU,0,283,107,0
2014,1,21,1625,2050,US,N677AW,627,JFK,PHX,124,66,45,0
2014,1,21,1030,1433,VX,N639VA,187,EWR,SFO,0,23,0,0
2014,1,21,1047,1425,VX,N629VA,23,JFK,SFO,0,15,0,0
2014,1,21,1307,1638,VX,N632VA,411,JFK,LAX,0,18,0,0
2014,1,21,1517,1727,WN,N757LV,1,EWR,BNA,0,122,35,0
2014,1,21,1308,1541,WN,N297WN,557,EWR,DEN,0,17,3,36
2014,1,21,1501,1726,WN,N283WN,204,LGA,DEN,0,61,0,175
2014,1,21,1143,1401,MQ,N516MQ,3611,EWR,ORD,0,13,53,60
2014,1,21,1039,1240,MQ,N826MQ,3675,LGA,BNA,0,29,26,0
2014,1,21,1943,2139,UA,N426UA,220,EWR,ORD,0,43,22,0
2014,1,21,1457,1829,UA,N422UA,262,EWR,PBI,0,88,33,0
2014,1,21,1800,2150,UA,N850UA,265,EWR,SNA,0,61,25,0
2014,1,21,1736,1947,UA,N807UA,267,EWR,CLE,0,180,34,0
2014,1,21,1404,1723,UA,N436UA,273,EWR,DFW,0,15,22,0
2014,1,21,1203,1521,UA,N512UA,274,JFK,LAX,0,34,8,0
2014,1,21,1407,1604,UA,N414UA,281,EWR,BOS,0,18,51,6
2014,1,21,2046,2339,UA,N33292,1482,EWR,IAH,0,35,0,0
2014,1,21,2126,37,UA,N21723,1552,EWR,PBI,0,35,13,26
2014,1,21,1729,2051,UA,N25705,1587,EWR,RSW,0,21,18,146
2014,1,21,1646,2011,UA,N19130,1600,EWR,LAX,0,86,6,0
2014,1,21,1311,1605,UA,N37437,1605,EWR,LAS,0,13,6,0
2014,1,21,1213,1452,UA,N66808,1625,EWR,DEN,0,6,13,0
2014,1,21,1143,1504,UA,N38473,1637,EWR,TPA,0,13,27,0
2014,1,21,1708,1900,UA,N37422,1638,EWR,CLE,0,30,13,0
2014,1,21,1637,2101,UA,N76265,1680,EWR,MIA,0,24,82,78
2014,1,21,1936,2243,UA,N15710,1692,EWR,MCO,0,7,11,0
2014,1,21,1459,1854,UA,N836UA,387,EWR,PHX,0,49,16,81
2014,1,21,1812,1949,UA,N465UA,424,EWR,BOS,0,45,23,28
2014,1,21,1022,1343,UA,N403UA,461,LGA,IAH,0,13,4,0
2014,1,21,1926,2226,UA,N529UA,510,EWR,LAS,0,233,25,4
2014,1,21,1034,1415,UA,N510UA,642,JFK,SFO,0,9,6,0
2014,1,21,1743,1956,UA,N409UA,643,EWR,ORD,0,110,40,53
2014,1,21,1615,1929,UA,N837UA,652,EWR,IAH,0,54,8,0
2014,1,21,1222,1532,UA,N487UA,700,EWR,IAH,0,12,10,0
2014,1,21,1525,1900,UA,N449UA,761,EWR,FLL,0,36,25,14
2014,1,21,1339,1727,UA,N589UA,766,JFK,SFO,0,99,17,0
2014,1,21,1849,2332,UA,N595UA,841,JFK,LAX,0,244,84,0
2014,1,21,2010,2351,UA,N77430,1047,EWR,SFO,0,16,11,82
2014,1,21,1337,1758,UA,N34131,1054,EWR,LAX,0,12,62,0
2014,1,21,1859,2337,UA,N78448,1064,EWR,SFO,0,78,58,0
2014,1,21,2153,2322,UA,N76254,1066,EWR,BOS,0,49,16,0
2014,1,21,1508,1805,UA,N73291,1107,EWR,DEN,0,68,31,0
2014,1,21,1753,2125,UA,N17126,1109,EWR,MCO,0,24,36,0
2014,1,21,1008,1307,UA,N66803,1110,EWR,LAS,0,8,11,0
2014,1,21,1608,1732,UA,N12221,1116,EWR,BOS,0,26,19,0
2014,1,21,1225,1616,UA,N69804,1120,EWR,SFO,0,37,19,0
2014,1,21,1742,2059,UA,N24202,1148,EWR,TPA,0,7,12,0
2014,1,21,1757,2140,UA,N57111,1178,EWR,IAH,0,88,37,0
2014,1,21,1616,2105,UA,N16234,1179,EWR,SFO,0,29,87,0
2014,1,21,1603,1923,UA,N73299,1200,EWR,SAN,0,71,12,0
2014,1,21,8,300,UA,N67058,1232,EWR,IAH,0,617,0,0
2014,1,21,1818,2206,UA,N68802,1242,EWR,FLL,0,35,36,53
2014,1,21,1327,1456,UA,N14106,1262,EWR,ORD,0,24,0,0
2014,1,21,1522,1845,UA,N33266,1270,EWR,MCO,0,30,34,37
2014,1,21,2056,8,UA,N14731,1409,EWR,TPA,0,31,11,0
2014,1,22,1222,1609,AA,N332AA,3,JFK,LAX,0,22,22,0
2014,1,22,1315,1420,AA,N3FYAA,178,JFK,BOS,0,25,5,0
2014,1,22,1750,1937,AA,N3CKAA,199,JFK,ORD,0,13,0,9
2014,1,22,2106,4,AA,N3GDAA,2437,LGA,MIA,0,6,0,73
2014,1,22,2301,12,B6,N203JB,486,JFK,ROC,12,14,0,0
2014,1,22,1431,1657,B6,N229JB,1373,JFK,CHS,0,20,21,12
2014,1,22,1150,1321,B6,N236JB,1634,JFK,BTV,0,142,15,0
2014,1,22,8,111,B6,N247JB,234,JFK,BTV,0,5,0,86
2014,1,22,1449,1613,B6,N283JB,286,JFK,ROC,10,10,0,0
2014,1,22,1159,1258,B6,N323JB,518,JFK,BOS,0,75,0,0
2014,1,22,1440,1806,B6,N346JB,581,JFK,HOU,0,14,19,2
2014,1,22,1625,1939,AA,N368AA,85,JFK,SFO,8,9,0,7
2014,1,22,2209,44,DL,N3739P,407,JFK,DEN,0,64,0,53
2014,1,22,1412,1742,DL,N190DN,422,JFK,LAX,0,312,0,0
2014,1,22,1858,2220,DL,N195DN,426,JFK,LAX,0,38,0,0
2014,1,22,2120,38,DL,N193DN,427,JFK,LAX,0,58,0,0
2014,1,22,1326,1655,DL,N704X,432,JFK,SFO,0,19,0,0
2014,1,22,2110,15,DL,N713TW,435,JFK,SFO,0,13,0,73
2014,1,22,1117,1432,DL,N374DA,436,JFK,SLC,0,22,0,0
2014,1,22,2113,104,DL,N388DA,444,JFK,SAN,83,40,24,0
2014,1,22,1243,1817,DL,N697DL,457,JFK,SJU,0,223,44,0
2014,1,22,1706,2040,DL,N705TW,477,JFK,LAX,0,21,0,0
2014,1,22,1718,2012,DL,N721TW,2017,JFK,PDX,0,23,0,0
2014,1,22,1524,2028,DL,N381DN,2038,JFK,SJU,0,25,6,0
2014,1,22,1148,1627,DL,N3773D,2046,JFK,SJU,0,282,0,0
2014,1,22,1559,1859,DL,N3748Y,2082,JFK,LAS,0,23,0,0
2014,1,22,1933,2245,DL,N950DL,2139,LGA,MIA,9,4,0,17
2014,1,22,1843,2105,DL,N927DA,2152,JFK,ATL,0,16,0,2
2014,1,22,1947,2229,DL,N969DL,2159,JFK,MCO,0,15,0,0
2014,1,22,1645,2003,DL,N706TW,2170,JFK,SLC,0,22,0,16
2014,1,22,1806,1954,DL,N967DL,2231,LGA,DTW,18,52,0,0
2014,1,22,1844,2149,DL,N379DA,2256,JFK,AUS,0,11,0,6
2014,1,22,1249,1610,DL,N3751B,2282,JFK,PHX,0,266,0,0
2014,1,22,1137,1324,DL,N368NW,2319,LGA,MSP,0,61,0,0
2014,1,22,1219,1456,DL,N694DL,2379,JFK,LAS,0,43,0,175
2014,1,22,1911,2154,DL,N3755D,2391,JFK,TPA,0,33,0,77
2014,1,22,1549,1854,DL,N949DL,1779,LGA,FLL,2,111,0,0
2014,1,22,1313,1427,B6,N368JB,316,JFK,SYR,0,56,2,0
2014,1,22,2315,27,B6,N373JB,1816,JFK,SYR,0,25,5,0
2014,1,22,931,1240,B6,N520JB,1025,JFK,TPA,0,56,10,0
2014,1,22,1152,1444,B6,N570JB,483,JFK,MCO,0,33,0,112
2014,1,22,1342,1645,B6,N589JB,383,JFK,MCO,0,15,13,41
2014,1,22,1359,1700,B6,N593JB,1401,JFK,FLL,0,26,0,10
2014,1,22,1548,2050,B6,N595JB,703,JFK,SJU,0,30,7,19
2014,1,22,1313,1616,B6,N715JB,1,JFK,FLL,0,164,0,0
2014,1,22,1138,1444,B6,N760JB,795,JFK,AUS,0,7,0,131
2014,1,22,1512,1842,B6,N903JB,301,JFK,FLL,0,43,20,0
2014,1,22,1547,1817,EV,N13988,4377,EWR,JAX,0,12,0,11
2014,1,22,2201,2350,MQ,N532MQ,3384,LGA,CLT,0,2,0,48
2014,1,22,2051,2327,MQ,N518MQ,3473,LGA,ATL,0,21,6,0
2014,1,22,1906,2105,US,N509AY,425,JFK,CLT,18,8,0,0
2014,1,22,1245,1342,US,N713UW,2179,LGA,DCA,0,2,0,26
2014,1,22,1107,1424,UA,N590UA,317,JFK,SFO,0,52,0,58
2014,1,22,1037,1325,VX,N623VA,251,JFK,LAS,0,39,11,0
2014,1,22,1033,1357,VX,N621VA,407,JFK,LAX,0,69,3,0
2014,1,22,1536,1714,MQ,N534MQ,3425,JFK,DCA,0,41,8,0
2014,1,22,1853,2046,MQ,N501MQ,3501,LGA,RDU,0,39,8,44
2014,1,22,1914,2100,MQ,N539MQ,3591,LGA,RDU,0,19,6,0
2014,1,22,1352,1657,UA,N848UA,472,EWR,DFW,0,11,8,0
2014,1,22,1127,1445,UA,N510UA,642,JFK,SFO,0,45,0,0
2014,1,22,1035,1351,UA,N597UA,703,JFK,LAX,0,22,0,89
2014,1,22,1215,1514,UA,N34137,1180,EWR,MCO,0,28,10,0
2014,1,22,1519,1828,UA,N14219,1200,EWR,SAN,0,27,1,0
2014,1,22,1741,2032,UA,N76508,1605,EWR,LAS,0,16,2,0
2014,1,22,1159,1446,UA,N38446,1637,EWR,TPA,0,22,0,0
2014,1,23,1213,1542,AA,N784AA,3,JFK,LAX,0,13,4,0
2014,1,23,1033,1356,AA,N487AA,1223,EWR,DFW,0,48,8,0
2014,1,23,633,955,AA,N5EJAA,2243,JFK,MIA,40,13,12,0
2014,1,23,2042,2346,AA,N3HHAA,2437,LGA,MIA,0,2,0,59
2014,1,23,750,1059,AA,N5DWAA,1345,JFK,MIA,0,19,0,0
2014,1,23,1614,1923,DL,N180DN,417,JFK,LAX,0,19,0,0
2014,1,23,1634,1925,DL,N706TW,419,JFK,SEA,26,34,0,0
2014,1,23,835,1205,DL,N710TW,425,JFK,MCO,0,35,31,0
2014,1,23,1948,2234,DL,N195DN,426,JFK,LAX,0,52,0,0
2014,1,23,2132,37,DL,N190DN,427,JFK,LAX,0,57,0,0
2014,1,23,938,1442,DL,N3757D,457,JFK,SJU,0,38,14,0
2014,1,23,2051,15,DL,N3771K,458,JFK,PHX,0,1,0,23
2014,1,23,711,1054,DL,N718TW,462,JFK,SLC,0,11,13,0
2014,1,23,1643,1907,DL,N3751B,485,JFK,ATL,0,27,0,0
2014,1,23,1616,1931,DL,N930DL,1935,LGA,TPA,0,19,0,4
2014,1,23,1546,1909,DL,N316NB,1982,LGA,MIA,0,16,0,3
2014,1,23,1521,2027,DL,N3739P,2038,JFK,SJU,0,11,8,11
2014,1,23,1537,1845,DL,N375NC,2181,LGA,MCO,0,22,1,0
2014,1,23,1827,2029,DL,N949DL,2231,LGA,DTW,66,17,0,22
2014,1,23,822,1204,DL,N3762Y,2282,JFK,PHX,0,20,0,0
2014,1,23,1853,2202,DL,N325NB,2370,LGA,PBI,0,31,0,22
2014,1,23,611,929,EV,N13989,4137,EWR,ATL,0,11,39,0
2014,1,23,2322,38,B6,N203JB,108,JFK,PWM,15,18,8,0
2014,1,23,832,1055,B6,N373JB,1273,JFK,CHS,0,27,20,0
2014,1,23,725,1036,B6,N806JB,23,JFK,LAX,0,27,0,0
2014,1,23,1954,2221,EV,N847AS,5041,LGA,CAE,0,24,2,0
2014,1,23,835,1107,DL,N324NB,884,LGA,DEN,0,18,0,0
2014,1,23,2049,2313,DL,N913DL,1147,LGA,ATL,29,3,0,0
2014,1,23,1028,1404,DL,N325NB,1174,LGA,PBI,0,13,31,0
2014,1,23,2016,2321,DL,N346NB,1435,LGA,TPA,3,7,0,8
2014,1,23,1616,1939,DL,N986DL,1649,LGA,MIA,130,21,3,0
2014,1,23,1809,2105,DL,N929DL,1659,LGA,ATL,0,9,9,0
2014,1,23,1622,1901,DL,N327NB,1705,LGA,MSY,0,33,0,0
2014,1,23,1925,2152,DL,N370NB,1715,LGA,MSY,0,16,0,0
2014,1,23,800,959,MQ,N530MQ,2810,LGA,DTW,0,89,0,0
2014,1,23,1508,1821,MQ,N534MQ,3072,JFK,TPA,0,8,8,0
2014,1,23,721,1021,UA,N33266,1077,EWR,MIA,0,20,0,0
2014,1,23,1651,2026,UA,N17105,1178,EWR,IAH,0,21,29,0
2014,1,23,751,1038,UA,N37466,1506,EWR,LAS,0,63,2,0
2014,1,23,823,1005,MQ,N820MQ,3465,JFK,RDU,0,3,2,10
2014,1,23,752,1109,UA,N673UA,345,EWR,IAH,0,23,25,0
2014,1,23,1228,1545,UA,N422UA,488,EWR,IAH,0,18,17,0
2014,1,24,655,833,B6,N266JB,2702,JFK,BUF,0,25,16,0
2014,1,24,704,818,B6,N348JB,318,JFK,BOS,0,29,5,0
2014,1,24,713,1226,B6,N913JB,3,JFK,SJU,0,13,21,0
2014,1,24,2031,2307,DL,N913DE,2152,JFK,ATL,0,8,0,132
2014,1,24,1630,1851,DL,N360NB,1705,LGA,MSY,4,19,0,0
2014,1,24,930,1050,EV,N14543,4233,EWR,BTV,0,115,4,0
2014,1,24,2238,37,EV,N17159,4361,EWR,TYS,0,141,0,11
2014,1,24,1939,2204,WN,N417WN,3226,EWR,MSY,0,48,0,1
2014,1,24,1943,2121,MQ,N6EAMQ,3674,LGA,CLE,0,2,0,49
2014,1,25,1958,2306,AA,N335AA,21,JFK,LAX,0,43,0,8
2014,1,25,1830,2221,AA,N3JDAA,119,EWR,LAX,0,10,26,0
2014,1,25,1728,2157,AA,N786AA,181,JFK,LAX,0,43,59,0
2014,1,25,2208,125,AA,N338AA,185,JFK,LAX,0,30,0,0
2014,1,25,1719,1851,AA,N3DCAA,256,JFK,BOS,0,19,7,0
2014,1,25,1801,2111,AA,N3DNAA,291,JFK,AUS,0,23,0,13
2014,1,25,2010,134,AA,N5CEAA,1029,JFK,SJU,0,70,25,0
2014,1,25,1624,1903,AA,N3JBAA,1151,LGA,DFW,79,31,0,18
2014,1,25,1644,1954,AA,N3JAAA,1410,LGA,MIA,0,14,0,25
2014,1,25,1908,2233,AA,N347AA,2351,JFK,MIA,0,98,0,0
2014,1,25,1528,1901,AA,N3AEAA,2297,LGA,MIA,0,33,8,0
2014,1,25,2112,2213,AA,N3JVAA,2314,JFK,BOS,0,55,0,8
2014,1,25,1818,2115,AA,N5ESAA,2448,JFK,EGE,0,48,2,0
2014,1,25,1740,2333,B6,N729JB,803,JFK,SJU,0,10,62,0
2014,1,25,1717,2014,AA,N3BXAA,45,JFK,LAS,0,9,2,8
2014,1,25,1934,2056,B6,N373JB,2202,JFK,BUF,0,13,0,26
2014,1,25,2026,2322,B6,N506JB,65,JFK,ABQ,0,15,0,0
2014,1,25,2011,2315,B6,N603JB,883,JFK,MCO,0,22,9,14
2014,1,25,2116,2359,DL,N3735D,2323,JFK,LAS,0,43,0,17
2014,1,25,1918,2213,DL,N3752,2391,JFK,TPA,0,31,0,18
2014,1,25,1957,101,DL,N3760C,4,JFK,SJU,0,23,15,29
2014,1,25,2206,146,DL,N154DL,427,JFK,LAX,0,111,15,0
2014,1,25,1908,2223,DL,N713TW,442,JFK,SEA,0,24,0,0
2014,1,25,1603,1911,DL,N368NW,1942,EWR,ATL,4,21,41,8
2014,1,25,1920,2200,DL,N195DN,2152,JFK,ATL,0,75,0,0
2014,1,25,2135,2326,DL,N977DL,2155,JFK,BOS,0,28,38,22
2014,1,25,1956,2319,DL,N913DL,2159,JFK,MCO,0,46,25,0
2014,1,25,1818,2045,EV,N16918,4382,EWR,DTW,13,2,18,0
2014,1,25,1626,1819,EV,N718EV,4999,LGA,PIT,16,9,9,1
2014,1,25,2008,2240,MQ,N695MQ,2793,JFK,CMH,0,251,27,42
2014,1,25,1505,1732,MQ,N637MQ,2815,JFK,CLE,0,9,27,1
2014,1,25,1511,1834,MQ,N534MQ,3072,JFK,TPA,0,3,18,8
2014,1,25,1842,2238,MQ,N671MQ,3216,JFK,ORF,0,122,136,0
2014,1,25,1729,2014,MQ,N851MQ,3359,JFK,RDU,0,152,50,2
2014,1,25,1925,2050,MQ,N808MQ,3365,JFK,DCA,0,133,0,12
2014,1,25,1633,2048,US,N548UW,671,JFK,PHX,0,3,31,0
2014,1,25,1852,2112,US,N652AW,425,JFK,CLT,0,22,11,0
2014,1,25,1805,2129,VX,N844VA,413,JFK,LAX,0,36,0,28
2014,1,25,1551,1920,WN,N730SW,2551,EWR,HOU,0,7,19,14
2014,1,25,1837,2032,MQ,N838MQ,3591,LGA,RDU,0,1,15,6
2014,1,25,1535,1916,UA,N14115,1600,EWR,LAX,0,15,22,0
2014,1,25,1802,2155,UA,N39415,1654,EWR,SFO,0,20,13,1
2014,1,25,1508,1821,UA,N37281,1028,EWR,PBI,0,8,9,0
2014,1,25,1707,2037,UA,N68805,1242,EWR,FLL,0,17,18,0
2014,1,26,1740,2003,AA,N3AVAA,199,JFK,ORD,0,16,23,9
2014,1,26,1527,1807,AA,N434AA,341,LGA,ORD,0,7,55,0
2014,1,26,1620,1920,AA,N3HEAA,1156,LGA,DFW,0,15,0,0
2014,1,26,1614,1945,AA,N3CMAA,1410,LGA,MIA,0,17,6,7
2014,1,26,2025,2134,AA,N3JVAA,2314,JFK,BOS,0,24,0,0
2014,1,26,955,1101,B6,N258JB,1634,JFK,BTV,0,3,0,14
2014,1,26,1826,2144,AA,N3DCAA,67,JFK,SAN,0,28,8,53
2014,1,26,1640,2147,AA,N633AA,95,JFK,SJU,0,10,7,0
2014,1,26,1622,1915,DL,N3762Y,2459,JFK,MCO,0,15,0,0
2014,1,26,1817,2102,DL,N6706Q,221,LGA,ATL,0,76,0,0
2014,1,26,1645,2051,DL,N722TW,409,JFK,SFO,0,45,18,0
2014,1,26,1003,1327,DL,N707TW,422,JFK,LAX,0,54,0,0
2014,1,26,1910,2309,DL,N705TW,434,JFK,SFO,0,100,17,0
2014,1,26,1639,2007,DL,N713TW,437,JFK,PDX,0,9,9,0
2014,1,26,1909,2222,DL,N702TW,442,JFK,SEA,0,17,0,0
2014,1,26,1708,2046,DL,N718TW,477,JFK,LAX,0,23,4,0
2014,1,26,1810,2103,DL,N937DL,847,LGA,ATL,0,130,8,0
2014,1,26,1901,2129,DL,N343NB,1658,LGA,ATL,0,78,0,0
2014,1,26,2005,2233,DL,N960DL,1659,LGA,ATL,101,5,0,0
2014,1,26,1634,1920,DL,N319NB,1705,LGA,MSY,0,46,6,0
2014,1,26,1650,2047,DL,N974DL,1935,LGA,TPA,0,60,39,0
2014,1,26,1532,1952,DL,N339NB,1982,LGA,MIA,0,10,52,0
2014,1,26,1544,1910,DL,N3732J,2082,JFK,LAS,0,9,25,0
2014,1,26,1648,2059,DL,N316US,2181,LGA,MCO,0,65,64,28
2014,1,26,832,1145,DL,N3733Z,2190,JFK,MIA,16,8,0,0
2014,1,26,1657,1934,DL,N973DL,2231,LGA,DTW,0,27,23,0
2014,1,26,1511,1827,DL,N932DL,2247,LGA,ATL,36,1,40,35
2014,1,26,1834,2138,DL,N338NB,2279,LGA,RSW,0,20,0,0
2014,1,26,1617,1859,EV,N718EV,5383,LGA,RIC,0,63,56,0
2014,1,26,1614,1840,MQ,N649MQ,2963,JFK,CVG,0,2,1,27
2014,1,26,1713,1840,MQ,N600MQ,3044,JFK,BWI,0,18,7,20
2014,1,26,1310,1649,VX,N632VA,165,EWR,LAX,10,24,0,0
2014,1,26,1729,2111,VX,N623VA,169,EWR,LAX,0,16,0,0
2014,1,26,1111,1451,VX,N626VA,187,EWR,SFO,20,21,0,0
2014,1,26,1620,1759,WN,N618WN,1968,EWR,MDW,0,30,14,0
2014,1,26,2124,2257,WN,N798SW,3846,EWR,MDW,0,28,0,24
2014,1,26,1258,1417,WN,N902WN,4916,EWR,MDW,0,57,0,0
2014,1,26,1237,1358,WN,N263WN,792,LGA,MDW,0,33,0,0
2014,1,26,2134,2302,WN,N959WN,3335,LGA,MDW,0,22,0,30
2014,1,26,1622,1843,MQ,N502MQ,3425,JFK,DCA,0,2,51,85
2014,1,26,1922,2102,MQ,N9EAMQ,3591,LGA,RDU,0,6,0,21
2014,1,26,943,1635,UA,N76062,15,EWR,HNL,0,13,45,0
2014,1,26,707,855,UA,N819UA,331,LGA,ORD,0,7,11,0
2014,1,26,1607,1754,UA,N843UA,424,LGA,CLE,0,35,0,0
2014,1,26,1538,1841,UA,N569UA,745,LGA,DEN,0,36,29,0
2014,1,27,713,848,B6,N203JB,2702,JFK,BUF,0,43,13,0
2014,1,27,1550,1739,US,N954UW,1775,LGA,PHL,0,9,29,6
2014,1,27,1902,2115,MQ,N525MQ,3674,LGA,CLE,0,4,33,8
2014,1,28,841,1321,AA,N5FJAA,1357,JFK,SJU,0,17,0,0
2014,1,28,750,1131,DL,N154DL,472,JFK,LAX,0,50,6,0
2014,1,28,1435,1608,EV,N611QX,5339,LGA,MSN,0,29,0,0
2014,1,28,2200,10,MQ,N507MQ,3384,LGA,CLT,0,60,10,0
2014,1,29,628,951,AA,N3AWAA,1175,LGA,MIA,0,28,18,0
2014,1,29,825,1139,AA,N3GWAA,1111,LGA,DFW,0,39,0,0
2014,1,29,838,1422,AA,N381AA,1357,JFK,SJU,0,33,45,0
2014,1,29,808,1219,AA,N3ENAA,2267,LGA,MIA,0,8,56,0
2014,1,29,1653,1919,B6,N563JB,575,JFK,MSY,0,111,0,27
2014,1,29,944,1320,B6,N794JB,223,JFK,LAX,0,14,20,0
2014,1,29,2118,5,DL,N393DA,485,JFK,ATL,0,35,7,283
2014,1,29,1531,1739,DL,N323US,1819,LGA,MSP,20,32,3,0
2014,1,29,1546,2044,DL,N3747D,2038,JFK,SJU,32,1,0,14
2014,1,29,1024,1332,DL,N3748Y,2282,JFK,PHX,0,108,0,0
2014,1,29,720,923,US,N956UW,2136,LGA,BOS,0,20,55,0
2014,1,29,915,1045,US,N765US,2173,LGA,DCA,15,6,0,0
2014,1,29,1223,1550,VX,N624VA,187,EWR,SFO,0,100,0,0
2014,1,29,659,1052,VX,N636VA,399,JFK,LAX,0,22,0,0
2014,1,29,623,804,WN,N707SA,660,EWR,MDW,0,18,16,0
2014,1,29,808,941,WN,N243WN,3926,EWR,MDW,0,13,3,0
2014,1,29,1650,2017,UA,N76064,1178,EWR,IAH,0,20,21,0
2014,1,29,650,1037,UA,N456UA,559,LGA,IAH,0,20,40,0
2014,1,30,810,1125,B6,N565JB,653,JFK,PBI,0,7,16,7
2014,1,30,1606,1914,DL,N3747D,2082,JFK,LAS,22,5,7,4
2014,1,30,1419,1559,MQ,N851MQ,3361,JFK,RDU,0,3,0,111
2014,1,30,1258,1651,VX,N640VA,165,EWR,LAX,0,36,0,0
2014,1,30,1729,2120,VX,N623VA,169,EWR,LAX,0,25,0,0
2014,1,30,1730,2137,VX,N634VA,193,EWR,SFO,0,16,1,0
2014,1,30,1005,1141,MQ,N851MQ,3465,JFK,RDU,0,15,0,96
2014,1,30,706,1031,UA,N35260,1077,EWR,MIA,0,7,23,0
2014,1,31,1325,1506,EV,N615QX,5417,LGA,CLE,0,71,0,0
2014,1,31,858,1250,VX,N845VA,161,EWR,LAX,0,20,0,0
2014,1,31,1249,1632,VX,N622VA,165,EWR,LAX,0,17,0,0
2014,1,31,1726,2113,VX,N640VA,169,EWR,LAX,0,18,0,0
2014,1,31,1031,1431,VX,N632VA,23,JFK,SFO,0,20,1,0
2014,1,31,1003,1330,VX,N842VA,251,JFK,LAS,14,27,0,0
2014,1,31,1628,2048,VX,N851VA,27,JFK,SFO,0,28,0,0
2014,1,31,1847,2304,VX,N634VA,29,JFK,SFO,0,29,0,0
2014,1,31,652,1053,VX,N631VA,399,JFK,LAX,0,23,0,0
2014,2,1,1031,1350,VX,N835VA,55,JFK,PSP,0,14,1,0
2014,2,1,1835,2009,WN,N551WN,3047,EWR,MDW,0,19,0,0
2014,2,2,1748,2127,DL,N913DE,479,JFK,ATL,0,558,60,0
2014,2,2,1300,1635,VX,N627VA,165,EWR,LAX,0,20,0,0
2014,2,2,1142,1410,MQ,N0EGMQ,3644,LGA,ATL,0,100,0,0
2014,2,3,954,1410,AA,N785AA,1,JFK,LAX,0,54,51,0
2014,2,3,1516,2000,AA,N783AA,3,JFK,LAX,0,196,79,0
2014,2,3,1423,1851,AA,N786AA,19,JFK,LAX,0,233,63,0
2014,2,3,2229,208,AA,N336AA,21,JFK,LAX,0,77,24,132
2014,2,3,740,1140,AA,N338AA,33,JFK,LAX,0,10,35,0
2014,2,3,1920,2313,AA,N3DEAA,45,JFK,LAS,0,100,58,40
2014,2,3,2117,15,AA,N5FSAA,145,JFK,MIA,0,330,0,0
2014,2,3,858,1415,AA,N395AA,59,JFK,SFO,0,58,102,0
2014,2,3,1700,2049,AA,N3KYAA,65,JFK,DFW,0,16,19,64
2014,2,3,1820,2210,AA,N3KBAA,67,JFK,SAN,0,55,40,20
2014,2,3,840,1033,AA,N3CPAA,84,JFK,BOS,0,40,43,0
2014,2,3,1557,2018,AA,N392AA,85,JFK,SFO,0,27,36,0
2014,2,3,1759,2207,AA,N630AA,172,EWR,MIA,0,34,48,25
2014,2,3,1313,1729,AA,N332AA,179,JFK,SFO,0,163,51,0
2014,2,3,2343,301,AA,N338AA,185,JFK,LAX,0,40,0,86
2014,2,3,2215,41,AA,N3FBAA,199,JFK,ORD,0,131,26,169
2014,2,3,2309,234,AA,N3FXAA,291,JFK,AUS,0,41,5,313
2014,2,3,611,811,AA,N3HCAA,301,LGA,ORD,0,11,15,0
2014,2,3,638,850,AA,N3HUAA,303,LGA,ORD,0,8,27,0
2014,2,3,1018,1154,AA,N479AA,305,LGA,ORD,0,184,0,0
2014,2,3,1758,1921,AA,N3GMAA,256,JFK,BOS,0,14,0,42
2014,2,3,1505,1927,AA,N466AA,320,EWR,DFW,0,15,77,0
2014,2,3,1633,1802,AA,N4XFAA,327,LGA,ORD,0,42,0,235
2014,2,3,1326,1531,AA,N3GVAA,331,LGA,ORD,0,6,30,0
2014,2,3,1659,2024,AA,N4XPAA,341,LGA,ORD,0,99,100,0
2014,2,3,1805,2021,AA,N3ARAA,343,LGA,ORD,0,24,26,66
2014,2,3,1811,2032,AA,N551AA,345,LGA,ORD,0,12,31,24
2014,2,3,1511,1944,AA,N328AA,117,JFK,LAX,0,86,73,0
2014,2,3,1914,2303,AA,N3KVAA,119,EWR,LAX,0,54,24,0
2014,2,3,1000,1546,AA,N5FMAA,936,JFK,STT,0,130,41,0
2014,2,3,849,1213,AA,N3HGAA,1111,LGA,DFW,0,64,9,0
2014,2,3,1055,1441,AA,N3KAAA,1131,LGA,DFW,0,23,31,7
2014,2,3,1206,1538,AA,N3HJAA,1139,LGA,DFW,0,51,22,0
2014,2,3,1237,1621,AA,N3KMAA,1143,LGA,DFW,0,5,34,22
2014,2,3,1530,1831,AA,N3LHAA,1155,LGA,DFW,0,26,0,0
2014,2,3,1955,2201,AA,N3GHAA,363,LGA,ORD,0,1,31,14
2014,2,3,1233,1624,AA,N571AA,1223,EWR,DFW,0,168,36,0
2014,2,3,2016,2326,AA,N3DGAA,1171,LGA,DFW,59,142,0,0
